opened,closed,side,entry_type,entry,exit,amount,leverage,gross_pnl,net_pnl,fees,reason,sentiment
2021-12-28 16:00:00+00:00,2022-01-11 16:00:00+00:00,short,squeeze_breakout,47689.46,42972.05,0.012263016443680974,0.5318897172347091,57.849676401585015,57.322709445816336,1.1117835879389473,stop_loss,67.80962803760286
2022-01-13 00:00:00+00:00,2022-01-14 12:00:00+00:00,short,mean_reversion,43509.93,43109.0,0.024588510557048953,0.9252746481568906,9.858271537637643,8.79828543603382,2.129830474745284,stop_loss,51.81719689657358
2022-01-17 20:00:00+00:00,2022-01-20 12:00:00+00:00,short,squeeze_breakout,42201.62,43308.69,0.020665940011028547,0.7492748241655941,-22.878642208009367,-23.7736569975056,1.7671509367844545,stop_loss,54.984940081488304
2022-01-20 16:00:00+00:00,2022-01-20 20:00:00+00:00,short,mean_reversion,42917.32,40680.91,0.012921077823575709,0.48672384457433554,28.896827655422904,28.371186451379025,1.0801792357431816,take_profit,81.98838163582437
2022-02-04 16:00:00+00:00,2022-02-07 12:00:00+00:00,long,squeeze_breakout,40727.91,43835.59,0.012642585170581588,0.4411673716535688,39.2891090829129,38.73491390283521,1.0691012510724762,trend_reversal,70.0
2022-02-17 16:00:00+00:00,2022-02-23 08:00:00+00:00,short,squeeze_breakout,41201.62,38782.91,0.015188455491239311,0.5191699008503675,36.73646918121542,36.14741667885968,1.2148414738926956,stop_loss,68.1547575401923
2022-02-24 00:00:00+00:00,2022-02-24 16:00:00+00:00,short,squeeze_breakout,34936.89,37300.0,0.01159849132639323,0.3265531013155154,-27.408510838313113,-27.84113456478758,0.8378389421106218,stop_loss,30.4706781230973
2022-02-28 16:00:00+00:00,2022-03-04 00:00:00+00:00,long,squeeze_breakout,41329.44,41449.94,0.011065594620040578,0.377139884931082,1.3334041517148896,0.8747359186498849,0.9160030619782946,stop_loss,52.61583187519504
2022-03-04 12:00:00+00:00,2022-03-09 00:00:00+00:00,short,squeeze_breakout,40694.32,41217.73,0.012009821680633402,0.40289240465151754,-6.2860607658603715,-6.781078353240866,0.9837491139951273,stop_loss,53.0813266171062
2022-03-09 04:00:00+00:00,2022-03-10 04:00:00+00:00,long,squeeze_breakout,41791.1,39238.9,0.010785169798336835,0.3738006538432297,-27.525910359315237,-27.949108558515196,0.8739223087592337,stop_loss,55.68841510029417
2022-03-16 08:00:00+00:00,2022-03-21 00:00:00+00:00,long,squeeze_breakout,40521.6,40832.93,0.011933390772940831,0.4107059653105872,3.71522254933969,3.2279472392455513,0.9708353976389381,stop_loss,61.46774525470771
2022-04-11 08:00:00+00:00,2022-04-13 12:00:00+00:00,short,squeeze_breakout,41067.63,41158.18,0.022402534820136894,0.7795899655457146,-2.028549527963461,-2.950597088546923,1.8420665716389606,stop_loss,36.21467066808907
2022-04-18 04:00:00+00:00,2022-04-18 16:00:00+00:00,short,squeeze_breakout,38919.85,40680.68,0.025721070851433447,0.8510525740347377,-45.2904331873296,-46.33678383989409,2.0474108719416537,stop_loss,34.49339541712597
2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,short,mean_reversion,41386.14,41693.58,0.027370713853422445,1.0034056560740403,-8.41485226709626,-9.556035314801036,2.2739512431424576,trend_reversal,41.658381174767015
2022-05-05 04:00:00+00:00,2022-05-05 08:00:00+00:00,short,mean_reversion,39588.84,39492.83,0.03584641878008683,1.2690700616991406,3.441614667075949,2.0259381440851723,2.8347946606486296,trend_reversal,48.75492789621019
